a,b,c,alpha,beta,gamma,structure type,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17
7.25,7.25,7.25,90.0,90.0,90.0,cubic,0.4955319442827388,0.594093355656458,-1.0,7.0,5.0,0.0,3.625,1.5015239715576172,0.0,9.590848502609141,3.3575096702482927,0.0,5.635004018369955,1.5022098964534973,0.0,0.0,0.0,0.0
3.365,3.365,3.365,90.0,90.0,90.0,cubic,0.6159233606004441,0.8289695128249011,-1.0,7.0,5.0,0.0,1.6825000047683716,0.6969143152236938,0.0,4.4514765934820995,1.558347783332896,0.0,1.7818240845618665,0.47500840230057456,0.0,0.0,0.0,0.0
6.06,6.06,6.06,90.0,90.0,90.0,cubic,0.5192389250693569,0.6361982629465586,-1.0,7.0,5.0,0.0,3.0299999713897705,1.2550671100616455,0.0,8.016626396830157,2.8064153744220497,0.0,4.306219371816504,1.147975545797994,0.0,0.0,0.0,0.0
3.694,3.694,3.694,90.0,90.0,90.0,cubic,0.5982592893368596,0.7909663485365522,-1.0,7.0,5.0,0.0,1.847000002861023,0.7650524377822876,0.0,4.886702679105854,1.7107092572331235,0.0,2.049427492693478,0.546347573681335,0.0,0.0,0.0,0.0
3.961,3.961,3.961,90.0,90.0,90.0,cubic,0.5856929475408921,0.7647381369883774,-1.0,7.0,5.0,0.0,1.9804999828338623,0.820349931716919,0.0,5.23991042614609,1.8343582126563416,0.0,2.2755924185433156,0.6066398465767956,0.0,0.0,0.0,0.0
7.893,7.893,7.893,90.0,90.0,90.0,cubic,0.48503619694316186,0.5760252338719297,-1.0,7.0,5.0,0.0,3.946500062942505,1.6346938610076904,0.0,10.44145771564662,3.655286595614789,0.0,6.401037696583757,1.706423648702409,0.0,0.0,0.0,0.0
4.243,4.243,4.243,90.0,90.0,90.0,cubic,0.5738149359492596,0.7405383600549879,-1.0,7.0,5.0,0.0,2.121500015258789,0.8787541389465332,0.0,5.61296144679449,1.9649539901937436,0.0,2.5228810377051447,0.6725634916388171,0.0,0.0,0.0,0.0
4.441,4.441,4.441,90.0,90.0,90.0,cubic,0.5661999442790737,0.7253170926442115,-1.0,7.0,5.0,0.0,2.2204999923706055,0.9197611808776855,0.0,5.874890766033443,2.0566485235079845,0.0,2.701521186083189,0.7201862536365219,0.0,0.0,0.0,0.0
4.596,4.596,4.596,90.0,90.0,90.0,cubic,0.560603866892195,0.7142738566420148,-1.0,7.0,5.0,0.0,2.2980000972747803,0.9518625736236572,0.0,6.079936770191306,2.128429419860396,0.0,2.844181307465171,0.7582171271490009,0.0,0.0,0.0,0.0
8.273,8.273,8.273,90.0,90.0,90.0,cubic,0.47941724097600025,0.5664917208581174,-1.0,7.0,5.0,0.0,4.136499881744385,1.7133946418762207,0.0,10.94414998534373,3.8312668915191375,0.0,6.868813711801833,1.8311263845239512,0.0,0.0,0.0,0.0
5.626,5.626,5.626,90.0,90.0,90.0,cubic,0.52974313636794,0.6554518823249196,-1.0,7.0,5.0,0.0,2.812999963760376,1.1651828289031982,0.0,7.442498342143661,2.605428011643058,0.0,3.852004657617784,1.0268885881205168,0.0,0.0,0.0,0.0
3.669,3.669,3.669,90.0,90.0,90.0,cubic,0.5995109376341756,0.7936148241735383,-1.0,7.0,5.0,0.0,1.8344999551773071,0.7598749399185181,0.0,4.853630661558293,1.6991320200563749,0.0,2.028657691670433,0.5408108509486995,0.0,0.0,0.0,0.0
8.716,8.716,8.716,90.0,90.0,90.0,cubic,0.4733341691160405,0.5562782023010386,-1.0,7.0,5.0,0.0,4.357999801635742,1.805142879486084,0.0,11.53018368879699,4.036422187630595,0.0,7.427848256111141,1.980156827808601,0.0,0.0,0.0,0.0
6.162,6.162,6.162,90.0,90.0,90.0,cubic,0.5169365257274138,0.632028114105106,-1.0,7.0,5.0,0.0,3.0810000896453857,1.2761919498443604,0.0,8.1515600265694,2.853651952189992,0.0,4.415397222839144,1.1770806350829015,0.0,0.0,0.0,0.0
6.756,6.756,6.756,90.0,90.0,90.0,cubic,0.5046001044098479,0.609983211671695,-1.0,7.0,5.0,0.0,3.378000020980835,1.3992135524749756,0.0,8.937347984286259,3.1287366183730145,0.0,5.068992931514529,1.3513200424989653,0.0,0.0,0.0,0.0
7.541,7.541,7.541,90.0,90.0,90.0,cubic,0.4906152719571924,0.5855867964736504,-1.0,7.0,5.0,0.0,3.7704999446868896,1.5617921352386475,0.0,9.975805172024305,3.4922733811181605,0.0,5.977651912777645,1.5935550134475565,0.0,0.0,0.0,0.0
6.493,6.493,6.493,90.0,90.0,90.0,cubic,0.5098497071676147,0.6193030563661736,-1.0,7.0,5.0,0.0,3.246500015258789,1.3447442054748535,0.0,8.589431671742155,3.006939455790717,0.0,4.775901130898531,1.2731856529765468,0.0,0.0,0.0,0.0
3.518,3.518,3.518,90.0,90.0,90.0,cubic,0.6073751390989878,0.8104091682765192,-1.0,7.0,5.0,0.0,1.7589999437332153,0.7286018133163452,0.0,4.653876407294695,1.6292031831049594,0.0,1.9047191669582662,0.5077706395420657,0.0,0.0,0.0,0.0
8.964,8.964,8.964,90.0,90.0,90.0,cubic,0.4701257779598372,0.5509356738517351,-1.0,7.0,5.0,0.0,4.48199987411499,1.8565053939819336,0.0,11.858257043131065,4.151272261538632,0.0,7.747114481586827,2.065268574555136,0.0,0.0,0.0,0.0
3.595,3.595,3.595,90.0,90.0,90.0,cubic,0.6032980348362093,0.8016692587569957,-1.0,7.0,5.0,0.0,1.7975000143051147,0.7445489168167114,0.0,4.755738019486378,1.6648619905760031,0.0,1.9675943531116358,0.5245320962604364,0.0,0.0,0.0,0.0
4.787,4.787,4.787,90.0,90.0,90.0,cubic,0.5541039745703807,0.7015955931585208,-1.0,7.0,5.0,0.0,2.3935000896453857,0.9914200305938721,0.0,6.332606000212494,2.2168825826628193,0.0,3.023307948438442,0.8059697600465185,0.0,0.0,0.0,0.0
8.813,8.813,8.813,90.0,90.0,90.0,cubic,0.47206331730434004,0.5541583957291999,-1.0,7.0,5.0,0.0,4.406499862670898,1.8252320289611816,0.0,11.658502788867468,4.081342891467067,0.0,7.552189088483355,2.01330390269553,0.0,0.0,0.0,0.0
3.017,3.017,3.017,90.0,90.0,90.0,cubic,0.6379671211562498,0.8783572761335788,-1.0,7.0,5.0,0.0,1.5084999799728394,0.6248410940170288,0.0,3.9911157997540485,1.3971871613574136,0.0,1.5126908392160712,0.40326134092027627,0.0,0.0,0.0,0.0
5.982,5.982,5.982,90.0,90.0,90.0,cubic,0.521040067339273,0.6394729621027329,-1.0,7.0,5.0,0.0,2.990999937057495,1.23891282081604,0.0,7.913442004863976,2.770293285540682,0.0,4.223347525368326,1.1258831890476055,0.0,0.0,0.0,0.0
5.286,5.286,5.286,90.0,90.0,90.0,cubic,0.5388881970652852,0.6725252710770961,-1.0,7.0,5.0,0.0,2.6429998874664307,1.094766616821289,0.0,6.992720417407875,2.4479725747098673,0.0,3.5081481922651037,0.9352216078663043,0.0,0.0,0.0,0.0
5.842,5.842,5.842,90.0,90.0,90.0,cubic,0.52436509767323,0.6455471402238323,-1.0,7.0,5.0,0.0,2.9210000038146973,1.2099180221557617,0.0,7.728239589712409,2.70545894474238,0.0,4.075956590209657,1.0865910720408862,0.0,0.0,0.0,0.0
8.181,8.181,8.181,90.0,90.0,90.0,cubic,0.48074174598820923,0.5687303342479226,-1.0,7.0,5.0,0.0,4.0904998779296875,1.694340705871582,0.0,10.822445414942019,3.7886609953738346,0.0,6.754555737735077,1.8006666901768802,0.0,0.0,0.0,0.0
4.141,4.141,4.141,90.0,90.0,90.0,cubic,0.5779620860798093,0.748923493916194,-1.0,7.0,5.0,0.0,2.070499897003174,0.8576292991638184,0.0,5.4780278170552466,1.9177174124258014,0.0,2.432456226219719,0.6484576645120247,0.0,0.0,0.0,0.0
5.162,5.162,5.162,90.0,90.0,90.0,cubic,0.5424541567151784,0.6792630314370098,-1.0,7.0,5.0,0.0,2.5810000896453857,1.0690851211547852,0.0,6.828684371037105,2.3905470046356982,0.0,3.385433155320092,0.9025071302954781,0.0,0.0,0.0,0.0
7.622,7.622,7.622,90.0,90.0,90.0,cubic,0.4892972373606785,0.5833192492825435,-1.0,7.0,5.0,0.0,3.811000108718872,1.5785677433013916,0.0,10.082958534110253,3.52978478111035,0.0,6.074221930680114,1.6192990082788836,0.0,0.0,0.0,0.0
4.744,4.744,4.744,90.0,90.0,90.0,cubic,0.5555313631624051,0.7043661382464678,-1.0,7.0,5.0,0.0,2.371999979019165,0.9825146198272705,0.0,6.275722054335137,2.1969694788211394,0.0,2.9826633309027244,0.7951347717063203,0.0,0.0,0.0,0.0
4.708,4.708,4.708,90.0,90.0,90.0,cubic,0.5567420951612546,0.7067222546355213,-1.0,7.0,5.0,0.0,2.3540000915527344,0.9750585556030273,0.0,6.228098828471813,2.1802972123711277,0.0,2.948776975278518,0.7861008389143741,0.0,0.0,0.0,0.0
4.196,4.196,4.196,90.0,90.0,90.0,cubic,0.57570593140456,0.7443534070790917,-1.0,7.0,5.0,0.0,2.0980000495910645,0.8690199851989746,0.0,5.550786381819135,1.9431877607107684,0.0,2.481078211899924,0.6614192949693184,0.0,0.0,0.0,0.0
7.384,7.384,7.384,90.0,90.0,90.0,cubic,0.4932316514325047,0.5901040765094796,-1.0,7.0,5.0,0.0,3.691999912261963,1.5292763710021973,0.0,9.768113608317442,3.419565921945101,0.0,5.791949102279967,1.5440493649847542,0.0,0.0,0.0,0.0
8.67,8.67,8.67,90.0,90.0,90.0,cubic,0.4739442072730949,0.5572975151642776,-1.0,7.0,5.0,0.0,4.335000038146973,1.7956156730651855,0.0,11.469332034392403,4.015118706437793,0.0,7.369124131144531,1.9645011842954576,0.0,0.0,0.0,0.0
4.136,4.136,4.136,90.0,90.0,90.0,cubic,0.5781695427478172,0.7493448386920181,-1.0,7.0,5.0,0.0,2.068000078201294,0.8565936088562012,0.0,5.4714139181827495,1.9154015384943317,0.0,2.428052315793609,0.6472833835294429,0.0,0.0,0.0,0.0
3.056,3.056,3.056,90.0,90.0,90.0,cubic,0.6352919808510855,0.8722431999681788,-1.0,7.0,5.0,0.0,1.527999997138977,0.6329182386398315,0.0,4.042707995737139,1.4152482057980973,0.0,1.5421167127027613,0.411105824567437,0.0,0.0,0.0,0.0
7.224,7.224,7.224,90.0,90.0,90.0,cubic,0.4959857120723435,0.5948822157688618,-1.0,7.0,5.0,0.0,3.611999988555908,1.4961395263671875,0.0,9.55645370528708,3.3454696847813703,0.0,5.604718749255836,1.4941367874404836,0.0,0.0,0.0,0.0
3.094,3.094,3.094,90.0,90.0,90.0,cubic,0.6327391589294642,0.8664401852863923,-1.0,7.0,5.0,0.0,1.5470000505447388,0.6407884359359741,0.0,4.09297741194573,1.4328465019486072,0.0,1.5709693269371257,0.41879762691920597,0.0,0.0,0.0,0.0
5.341,5.341,5.341,90.0,90.0,90.0,cubic,0.5373478460514146,0.6696289458731532,-1.0,7.0,5.0,0.0,2.6705000400543213,1.1061573028564453,0.0,7.065478982171762,2.473442922994834,0.0,3.5630432736520947,0.9498555181062106,0.0,0.0,0.0,0.0
7.93,7.93,7.93,90.0,90.0,90.0,cubic,0.4844714423898813,0.575062699821324,-1.0,7.0,5.0,0.0,3.9649999141693115,1.6423566341400146,0.0,10.490403721284444,3.6724210772348247,0.0,6.446099236334412,1.718436218123838,0.0,0.0,0.0,0.0
3.848,3.848,3.848,90.0,90.0,90.0,cubic,0.5908400181120655,0.7754019038526436,-1.0,7.0,5.0,0.0,1.9240000247955322,0.7969467639923096,0.0,5.090425588091084,1.782027138735286,0.0,2.178912667157105,0.5808663002098482,0.0,0.0,0.0,0.0
7.802,7.802,7.802,90.0,90.0,90.0,cubic,0.48644223785231916,0.5784258941220867,-1.0,7.0,5.0,0.0,3.9010000228881836,1.615847110748291,0.0,10.321075925019409,3.61314398087981,0.0,6.2906589875983485,1.6769982629744955,0.0,0.0,0.0,0.0
3.062,3.062,3.062,90.0,90.0,90.0,cubic,0.6348854243644619,0.8713169878664846,-1.0,7.0,5.0,0.0,1.531000018119812,0.6341608762741089,0.0,4.050645305180405,1.418026828019741,0.0,1.5466605470397583,0.41231713323893643,0.0,0.0,0.0,0.0
4.037,4.037,4.037,90.0,90.0,90.0,cubic,0.5823616269037816,0.7578939267975738,-1.0,7.0,5.0,0.0,2.0185000896453857,0.836090087890625,0.0,5.340449258563273,1.8695542718372113,0.0,2.34139870207181,0.6241828414044198,0.0,0.0,0.0,0.0
8.363,8.363,8.363,90.0,90.0,90.0,cubic,0.4781426321889215,0.5643424617476609,-1.0,7.0,5.0,0.0,4.18149995803833,1.7320342063903809,0.0,11.063208996196442,3.8729462248437923,0.0,6.981204482481022,1.8610880085297856,0.0,0.0,0.0,0.0
5.573,5.573,5.573,90.0,90.0,90.0,cubic,0.5311116781303444,0.6579882945370129,-1.0,7.0,5.0,0.0,2.7864999771118164,1.1542060375213623,0.0,7.37238596772504,2.580883159938439,0.0,3.797701091961018,1.012411865139315,0.0,0.0,0.0,0.0
4.435,4.435,4.435,90.0,90.0,90.0,cubic,0.5664227646013107,0.7257592829846368,-1.0,7.0,5.0,0.0,2.2174999713897705,0.9185185432434082,0.0,5.866953456590178,2.053869901286341,0.0,2.6960481740141438,0.7187272419598433,0.0,0.0,0.0,0.0
4.841,4.841,4.841,90.0,90.0,90.0,cubic,0.5523397000570959,0.6981815248887621,-1.0,7.0,5.0,0.0,2.4205000400543213,1.0026037693023682,0.0,6.404041154405615,2.2418901826576123,0.0,3.0746087228451837,0.8196457913556091,0.0,0.0,0.0,0.0
4.358,4.358,4.358,90.0,90.0,90.0,cubic,0.5693252760376086,0.7315368646522704,-1.0,7.0,5.0,0.0,2.178999900817871,0.902571439743042,0.0,5.765091844398495,2.0182110938152973,0.0,2.6261409357604295,0.7000911603781523,0.0,0.0,0.0,0.0
7.134,7.134,7.134,90.0,90.0,90.0,cubic,0.4975756878983204,0.5976516304925726,-1.0,7.0,5.0,0.0,3.566999912261963,1.4774999618530273,0.0,9.437394694434367,3.303790351456715,0.0,5.500306130663335,1.466302014490903,0.0,0.0,0.0,0.0
7.703,7.703,7.703,90.0,90.0,90.0,cubic,0.48800009495659485,0.5810928589259471,-1.0,7.0,5.0,0.0,3.8515000343322754,1.5953435897827148,0.0,10.190111265399933,3.5672967142226892,0.0,6.171305881767532,1.6451805300138196,0.0,0.0,0.0,0.0
7.95,7.95,7.95,90.0,90.0,90.0,cubic,0.48416780823110833,0.5745455507605922,-1.0,7.0,5.0,0.0,3.9749999046325684,1.6464991569519043,0.0,10.51686120916324,3.6816840398405533,0.0,6.470500834906813,1.7249419441562326,0.0,0.0,0.0,0.0
4.88,4.88,4.88,90.0,90.0,90.0,cubic,0.5510845718419851,0.6957596532092621,-1.0,7.0,5.0,0.0,2.440000057220459,1.01068115234375,0.0,6.455633350388705,2.259951760218446,0.0,3.111837918684409,0.8295708134535137,0.0,0.0,0.0,0.0
3.915,3.915,3.915,90.0,90.0,90.0,cubic,0.5877594404671361,0.7690064686542603,-1.0,7.0,5.0,0.0,1.9574999809265137,0.8108229637145996,0.0,5.1790581409452345,1.8130552645836902,0.0,2.2360672633716647,0.5961029537587195,0.0,0.0,0.0,0.0
3.606,3.606,3.606,90.0,90.0,90.0,cubic,0.602727139039476,0.8004511319259583,-1.0,7.0,5.0,0.0,1.8029999732971191,0.7468271255493164,0.0,4.770289543200275,1.6699562201690414,0.0,1.976631873519248,0.5269414220317049,0.0,0.0,0.0,0.0
7.974,7.974,7.974,90.0,90.0,90.0,cubic,0.48380495092176545,0.5739279669633981,-1.0,7.0,5.0,0.0,3.986999988555908,1.6514697074890137,0.0,10.548610446936301,3.692798528727128,0.0,6.499823524356097,1.7327588738018977,0.0,0.0,0.0,0.0
5.923,5.923,5.923,90.0,90.0,90.0,cubic,0.5224265993619686,0.6420013555298525,-1.0,7.0,5.0,0.0,2.9614999294281006,1.2266933917999268,0.0,7.8353923210020895,2.742969811614419,0.0,4.1610200040452066,1.109267406450973,0.0,0.0,0.0,0.0
8.405,8.405,8.405,90.0,90.0,90.0,cubic,0.47755479786354543,0.5633528910108383,-1.0,7.0,5.0,0.0,4.202499866485596,1.7407326698303223,0.0,11.118769531503032,3.892396580395298,0.0,7.033860910246547,1.875125474585823,0.0,0.0,0.0,0.0
8.785,8.785,8.785,90.0,90.0,90.0,cubic,0.47242801776677923,0.5547662252648002,-1.0,7.0,5.0,0.0,4.392499923706055,1.8194332122802734,0.0,11.621462431996408,4.068376343179496,0.0,7.516226476684598,2.0037170372677315,0.0,0.0,0.0,0.0
8.433,8.433,8.433,90.0,90.0,90.0,cubic,0.4771653356199843,0.5626978530220724,-1.0,7.0,5.0,0.0,4.2164998054504395,1.7465314865112305,0.0,11.155809888374092,3.9053631286828683,0.0,7.069038397431969,1.88450304270148,0.0,0.0,0.0,0.0
5.887,5.887,5.887,90.0,90.0,90.0,cubic,0.5232830856721481,0.6435663904868505,-1.0,7.0,5.0,0.0,2.94350004196167,1.2192378044128418,0.0,7.787769095138765,2.726298611404707,0.0,4.123141916220794,1.0991699429998567,0.0,0.0,0.0,0.0
7.056,7.056,7.056,90.0,90.0,90.0,cubic,0.49897838015751345,0.6001015426844752,-1.0,7.0,5.0,0.0,3.5280001163482666,1.4613454341888428,0.0,9.334210933264455,3.267667729455198,0.0,5.410346748652637,1.4423197293432133,0.0,0.0,0.0,0.0
5.927,5.927,5.927,90.0,90.0,90.0,cubic,0.5223319231185122,0.6418284961414668,-1.0,7.0,5.0,0.0,2.9635000228881836,1.2275218963623047,0.0,7.840684070896356,2.744822404135565,0.0,4.165236026723039,1.1103913893554846,0.0,0.0,0.0,0.0
7.74,7.74,7.74,90.0,90.0,90.0,cubic,0.4874143711925668,0.5800892674712662,-1.0,7.0,5.0,0.0,3.869999885559082,1.603006362915039,0.0,10.239057271037757,3.584431195842725,0.0,6.215823040961006,1.6570479777948797,0.0,0.0,0.0,0.0
4.674,4.674,4.674,90.0,90.0,90.0,cubic,0.5578990258296159,0.7089786346246052,-1.0,7.0,5.0,0.0,2.3369998931884766,0.9680171012878418,0.0,6.18312053136122,2.1645520418619135,0.0,2.916891349704756,0.7776009067705065,0.0,0.0,0.0,0.0
7.717,7.717,7.717,90.0,90.0,90.0,cubic,0.4877779731538676,0.5807121187716207,-1.0,7.0,5.0,0.0,3.8585000038146973,1.598243236541748,0.0,10.208631443835463,3.5737805214866247,0.0,6.188137729619077,1.649667910743038,0.0,0.0,0.0,0.0
5.692,5.692,5.692,90.0,90.0,90.0,cubic,0.5280664947644227,0.6523533391492428,-1.0,7.0,5.0,0.0,2.8459999561309814,1.178851842880249,0.0,7.529808115223312,2.6359928560811383,0.0,3.9199862828400143,1.0450114617785458,0.0,0.0,0.0,0.0
5.929,5.929,5.929,90.0,90.0,90.0,cubic,0.5222846274511799,0.6417421202305063,-1.0,7.0,5.0,0.0,2.9644999504089355,1.2279362678527832,0.0,7.843329630445355,2.745748966956213,0.0,4.167344320333022,1.1109536848601052,0.0,0.0,0.0,0.0
5.352,5.352,5.352,90.0,90.0,90.0,cubic,0.5370427258257127,0.6690562425662955,-1.0,7.0,5.0,0.0,2.6760001182556152,1.1084353923797607,0.0,7.080030821283794,2.4785368860277974,0.0,3.5740564377983164,0.9527913161321347,0.0,0.0,0.0,0.0
5.974,5.974,5.974,90.0,90.0,90.0,cubic,0.5212268358522009,0.6398131456660551,-1.0,7.0,5.0,0.0,2.986999988555908,1.2372560501098633,0.0,7.9028591358717115,2.7665886336185403,0.0,4.214878355973779,1.1236255162320916,0.0,0.0,0.0,0.0
4.789,4.789,4.789,90.0,90.0,90.0,cubic,0.5540380795692935,0.7014678134746702,-1.0,7.0,5.0,0.0,2.3945000171661377,0.9918344020843506,0.0,6.335251559761494,2.217809145483467,0.0,3.0252027078431873,0.8064751045641212,0.0,0.0,0.0,0.0
5.248,5.248,5.248,90.0,90.0,90.0,cubic,0.5399670471040926,0.6745589581150723,-1.0,7.0,5.0,0.0,2.624000072479248,1.0868964195251465,0.0,6.942451631995551,2.4303742785593574,0.0,3.4703875590042426,0.9251548946625995,0.0,0.0,0.0,0.0
7.258,7.258,7.258,90.0,90.0,90.0,cubic,0.49539281918842903,0.5938515458466602,-1.0,7.0,5.0,0.0,3.628999948501587,1.5031812191009521,0.0,9.601431371601405,3.3612153884107343,0.0,5.644333373892191,1.5046975894697394,0.0,0.0,0.0,0.0
5.336,5.336,5.336,90.0,90.0,90.0,cubic,0.5374868609376654,0.6698899695160301,-1.0,7.0,5.0,0.0,2.6679999828338623,1.1051218509674072,0.0,7.058864452502997,2.4711275821835144,0.0,3.558040993113895,0.9485221189326642,0.0,0.0,0.0,0.0
8.624,8.624,8.624,90.0,90.0,90.0,cubic,0.47455909054272866,0.5583259713637692,-1.0,7.0,5.0,0.0,4.311999797821045,1.7860889434814453,0.0,11.40847911839528,3.9938162914852917,0.0,7.310554370906064,1.948887799317312,0.0,0.0,0.0,0.0
8.369,8.369,8.369,90.0,90.0,90.0,cubic,0.47805837895699,0.5642006318667494,-1.0,7.0,5.0,0.0,4.184500217437744,1.7332763671875,0.0,11.071146936435976,3.875723780825136,0.0,6.988719434503944,1.8630904386681655,0.0,0.0,0.0,0.0
4.971,4.971,4.971,90.0,90.0,90.0,cubic,0.5482160970059935,0.6902466526917374,-1.0,7.0,5.0,0.0,2.4855000972747803,1.0295276641845703,0.0,6.576015141015917,2.302093841833275,0.0,3.1992847099371557,0.8528825819971542,0.0,0.0,0.0,0.0
8.796,8.796,8.796,90.0,90.0,90.0,cubic,0.4722845404916031,0.554527022142631,-1.0,7.0,5.0,0.0,4.3979997634887695,1.821711540222168,0.0,11.636013640312171,4.07347083933261,0.0,7.530347471299248,2.0074818525833438,0.0,0.0,0.0,0.0
4.374,4.374,4.374,90.0,90.0,90.0,cubic,0.5687154908996611,0.7303204258275441,-1.0,7.0,5.0,0.0,2.187000036239624,0.9058849811553955,0.0,5.786258213179292,2.0256203976595804,0.0,2.6406169037899163,0.7039499832221637,0.0,0.0,0.0,0.0
8.099,8.099,8.099,90.0,90.0,90.0,cubic,0.4819411763609824,0.57076216498938,-1.0,7.0,5.0,0.0,4.049499988555908,1.6773576736450195,0.0,10.713969903877839,3.750685780851171,0.0,6.653257264523145,1.7736614771092494,0.0,0.0,0.0,0.0
3.123,3.123,3.123,90.0,90.0,90.0,cubic,0.6308255263751428,0.8621103569460559,-1.0,7.0,5.0,0.0,1.5614999532699585,0.6467944383621216,0.0,4.1313405485912895,1.4462763316465015,0.0,1.5931078480534913,0.4246993819694975,0.0,0.0,0.0,0.0
8.128,8.128,8.128,90.0,90.0,90.0,cubic,0.48151491552184794,0.5700395838379071,-1.0,7.0,5.0,0.0,4.064000129699707,1.683363914489746,0.0,10.752333671319667,3.7641161436692157,0.0,6.689024450280205,1.7831966248830735,0.0,0.0,0.0,0.0
3.981,3.981,3.981,90.0,90.0,90.0,cubic,0.5848064246299537,0.7629123094888497,-1.0,7.0,5.0,0.0,1.9904999732971191,0.8244922161102295,0.0,5.266367914024886,1.8436206421419203,0.0,2.2928491240264695,0.6112404032570573,0.0,0.0,0.0,0.0
8.738,8.738,8.738,90.0,90.0,90.0,cubic,0.4730440937696481,0.5557939481808284,-1.0,7.0,5.0,0.0,4.36899995803833,1.8096990585327148,0.0,11.559287367021053,4.046610113696521,0.0,7.455989273095572,1.9876584274929048,0.0,0.0,0.0,0.0
5.182,5.182,5.182,90.0,90.0,90.0,cubic,0.5418700301172222,0.678156264434894,-1.0,7.0,5.0,0.0,2.5910000801086426,1.0732271671295166,0.0,6.855141858915901,2.3998089010011268,0.0,3.4051273060893212,0.9077571956756457,0.0,0.0,0.0,0.0
6.477,6.477,6.477,90.0,90.0,90.0,cubic,0.5101795044106473,0.6198915381727915,-1.0,7.0,5.0,0.0,3.2385001182556152,1.3414306640625,0.0,8.568265933757626,2.999530151946434,0.0,4.758259130088814,1.2684827286464173,0.0,0.0,0.0,0.0
7.753,7.753,7.753,90.0,90.0,90.0,cubic,0.4872095713199447,0.579738594316102,-1.0,7.0,5.0,0.0,3.876499891281128,1.605698823928833,0.0,10.256254669698787,3.5904517216963368,0.0,6.231489648260984,1.6612245769269351,0.0,0.0,0.0,0.0
4.294,4.294,4.294,90.0,90.0,90.0,cubic,0.5718003096165986,0.7364894435368265,-1.0,7.0,5.0,0.0,2.1470000743865967,0.8893165588378906,0.0,5.680428261664112,1.9885722790777147,0.0,2.568504334425955,0.6847259417149812,0.0,0.0,0.0,0.0
