a,b,c,alpha,beta,gamma,structure type,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17
6.454,6.454,6.454,90.0,90.0,90.0,cubic,0.6896219438310807,0.8171499426243692,-1.0,63.0,81.0,0.0,3.2269999980926514,1.3366672992706299,0.0,25.61351842727718,12.030005693435669,0.0,4.732936322337281,1.261732235672381,0.0,0.0,0.0,0.0
8.521,8.521,8.521,90.0,90.0,90.0,cubic,0.6591398796799063,0.7770071839038617,-1.0,63.0,81.0,0.0,4.260499954223633,1.7647571563720703,0.0,33.81667001903342,15.882814407348633,0.0,7.179977134556637,1.9140780426479136,0.0,0.0,0.0,0.0
8.983,8.983,8.983,90.0,90.0,90.0,cubic,0.653649167261937,0.7698202383315346,-1.0,63.0,81.0,0.0,4.491499900817871,1.8604402542114258,0.0,35.65017525370608,16.743962287902832,0.0,7.771758652314934,2.0718380526718105,0.0,0.0,0.0,0.0
3.82,3.82,3.82,90.0,90.0,90.0,cubic,0.7555797426237395,0.9054510763333101,-1.0,63.0,81.0,0.0,1.909999966621399,0.7911478281021118,0.0,15.160154747465668,7.120330452919006,0.0,2.155173573834416,0.574537888513335,0.0,0.0,0.0,0.0
5.852,5.852,5.852,90.0,90.0,90.0,cubic,0.7010477220080272,0.8323042496484323,-1.0,63.0,81.0,0.0,2.9260001182556152,1.211988925933838,0.0,23.224405947149823,10.907900333404541,0.0,4.086426789727951,1.089381990246748,0.0,0.0,0.0,0.0
7.607,7.607,7.607,90.0,90.0,90.0,cubic,0.6712569779591147,0.7929149569122914,-1.0,63.0,81.0,0.0,3.803499937057495,1.5754611492156982,0.0,30.18934483531186,14.179150342941284,0.0,6.056299357691949,1.614521232084853,0.0,0.0,0.0,0.0
4.656,4.656,4.656,90.0,90.0,90.0,cubic,0.729259315589789,0.8699756611955531,-1.0,63.0,81.0,0.0,2.328000068664551,0.9642891883850098,0.0,18.477927701483075,8.678602695465088,0.0,2.900058088146214,0.7731133273420759,0.0,0.0,0.0,0.0
5.96,5.96,5.96,90.0,90.0,90.0,cubic,0.698885172985998,0.8294314884239984,-1.0,63.0,81.0,0.0,2.9800000190734863,1.23435640335083,0.0,23.653016872308545,11.10920763015747,0.0,4.200070826155008,1.1196778199566275,0.0,0.0,0.0,0.0
4.125,4.125,4.125,90.0,90.0,90.0,cubic,0.7451412126152696,0.8913433879658411,-1.0,63.0,81.0,0.0,2.0625,0.8543155193328857,0.0,16.370586237212155,7.688839673995972,0.0,2.4183722429674797,0.6447029498515624,0.0,0.0,0.0,0.0
6.507,6.507,6.507,90.0,90.0,90.0,cubic,0.6886844426004783,0.8159091344557324,-1.0,63.0,81.0,0.0,3.253499984741211,1.3476438522338867,0.0,25.823855550533054,12.12879467010498,0.0,4.791355855800499,1.2773058916691373,0.0,0.0,0.0,0.0
8.497,8.497,8.497,90.0,90.0,90.0,cubic,0.6594357879462303,0.7773948824189303,-1.0,63.0,81.0,0.0,4.248499870300293,1.759786605834961,0.0,33.72142230571423,15.838079452514648,0.0,7.149663920964759,1.9059970560523447,0.0,0.0,0.0,0.0
8.397,8.397,8.397,90.0,90.0,90.0,cubic,0.6606806899392004,0.7790264217983202,-1.0,63.0,81.0,0.0,4.198500156402588,1.7390756607055664,0.0,33.324561879921106,15.651680946350098,0.0,7.023821632336943,1.8724487047320117,0.0,0.0,0.0,0.0
6.663,6.663,6.663,90.0,90.0,90.0,cubic,0.6859830103037532,0.8123359036565108,-1.0,63.0,81.0,0.0,3.3315000534057617,1.3799524307250977,0.0,26.442961902330143,12.419571876525879,0.0,4.964687881213316,1.3235135362773596,0.0,0.0,0.0,0.0
5.448,5.448,5.448,90.0,90.0,90.0,cubic,0.7096373298637256,0.8437357147746705,-1.0,63.0,81.0,0.0,2.7239999771118164,1.1283178329467773,0.0,21.62107953235051,10.154860496520996,0.0,3.6706490451438865,0.9785418225340964,0.0,0.0,0.0,0.0
5.781,5.781,5.781,90.0,90.0,90.0,cubic,0.7024987195114306,0.8342329762236743,-1.0,63.0,81.0,0.0,2.890500068664551,1.19728422164917,0.0,22.942633038904575,10.77555799484253,0.0,4.012284220084511,1.0696165215976607,0.0,0.0,0.0,0.0
8.452,8.452,8.452,90.0,90.0,90.0,cubic,0.6599935942001262,0.7781258285543904,-1.0,63.0,81.0,0.0,4.22599983215332,1.7504668235778809,0.0,33.542833789435164,15.754201412200928,0.0,7.092942299637744,1.8908759573108829,0.0,0.0,0.0,0.0
4.769,4.769,4.769,90.0,90.0,90.0,cubic,0.7261941549638036,0.8658651268618743,-1.0,63.0,81.0,0.0,2.384500026702881,0.98769211769104,0.0,18.926382215648093,8.88922905921936,0.0,3.0062715795433785,0.8014281549330075,0.0,0.0,0.0,0.0
7.045,7.045,7.045,90.0,90.0,90.0,cubic,0.6797090890879842,0.8040498720114542,-1.0,63.0,81.0,0.0,3.5225000381469727,1.4590673446655273,0.0,27.95897728245727,13.131606101989746,0.0,5.3976997552623,1.4389483985234826,0.0,0.0,0.0,0.0
4.909,4.909,4.909,90.0,90.0,90.0,cubic,0.7225299324967676,0.860956825324109,-1.0,63.0,81.0,0.0,2.4544999599456787,1.0166871547698975,0.0,19.481989461102792,9.150184392929077,0.0,3.1396176200058132,0.8369764116674279,0.0,0.0,0.0,0.0
8.413,8.413,8.413,90.0,90.0,90.0,cubic,0.6604801969678171,0.7787636287231383,-1.0,63.0,81.0,0.0,4.206500053405762,1.74238920211792,0.0,33.388059093874695,15.68150281906128,0.0,7.043906164428492,1.877802747912566,0.0,0.0,0.0,0.0
5.308,5.308,5.308,90.0,90.0,90.0,cubic,0.7128157847720674,0.8479742688132391,-1.0,63.0,81.0,0.0,2.6540000438690186,1.09932279586792,0.0,21.06547228689581,9.89390516281128,0.0,3.530072315807364,0.9410659595305558,0.0,0.0,0.0,0.0
4.663,4.663,4.663,90.0,90.0,90.0,cubic,0.7290665289246284,0.8697170241199648,-1.0,63.0,81.0,0.0,2.3315000534057617,0.9657387733459473,0.0,18.50570796913637,8.691648960113525,0.0,2.9066005964034427,0.7748572769830222,0.0,0.0,0.0,0.0
7.003,7.003,7.003,90.0,90.0,90.0,cubic,0.6803765294531836,0.8049304949115185,-1.0,63.0,81.0,0.0,3.501499891281128,1.450369119644165,0.0,27.79229378414869,13.053322076797485,0.0,5.349502434774369,1.4261001659156145,0.0,0.0,0.0,0.0
7.443,7.443,7.443,90.0,90.0,90.0,cubic,0.6736356768575134,0.7960454481753592,-1.0,63.0,81.0,0.0,3.7214999198913574,1.5414958000183105,0.0,29.538489876537984,13.873462200164795,0.0,5.861506280886676,1.5625924888501626,0.0,0.0,0.0,0.0
8.984,8.984,8.984,90.0,90.0,90.0,cubic,0.6536376835380573,0.7698052385241564,-1.0,63.0,81.0,0.0,4.492000102996826,1.860647201538086,0.0,35.65414548541839,16.745824813842773,0.0,7.773056957645744,2.0721837557400526,0.0,0.0,0.0,0.0
6.252,6.252,6.252,90.0,90.0,90.0,cubic,0.6932914470616931,0.8220104709384611,-1.0,63.0,81.0,0.0,3.125999927520752,1.2948317527770996,0.0,24.811855219877533,11.653485774993896,0.0,4.512483834907773,1.2029628763074944,0.0,0.0,0.0,0.0
7.194,7.194,7.194,90.0,90.0,90.0,cubic,0.6773832471152832,0.8009826015744248,-1.0,63.0,81.0,0.0,3.5969998836517334,1.4899260997772217,0.0,28.550301474212255,13.409334897994995,0.0,5.569841662483766,1.4848387938533543,0.0,0.0,0.0,0.0
4.125,4.125,4.125,90.0,90.0,90.0,cubic,0.7451412126152696,0.8913433879658411,-1.0,63.0,81.0,0.0,2.0625,0.8543155193328857,0.0,16.370586237212155,7.688839673995972,0.0,2.4183722429674797,0.6447029498515624,0.0,0.0,0.0,0.0
3.659,3.659,3.659,90.0,90.0,90.0,cubic,0.7615602079331242,0.9135564841036993,-1.0,63.0,81.0,0.0,1.8294999599456787,0.7578036785125732,0.0,14.521205752856686,6.820233106613159,0.0,2.0203695768523073,0.5386011512214598,0.0,0.0,0.0,0.0
3.435,3.435,3.435,90.0,90.0,90.0,cubic,0.770507325683282,0.9257138476689513,-1.0,63.0,81.0,0.0,1.7174999713897705,0.711411714553833,0.0,13.632233403173647,6.402705430984497,0.0,1.8377114509389312,0.48990709842107666,0.0,0.0,0.0,0.0
3.033,3.033,3.033,90.0,90.0,90.0,cubic,0.7887648290851478,0.9506387965502748,-1.0,63.0,81.0,0.0,1.5164999961853027,0.6281547546386719,0.0,12.036845559410134,5.653392791748047,0.0,1.524740141597272,0.4064734567026141,0.0,0.0,0.0,0.0
5.595,5.595,5.595,90.0,90.0,90.0,cubic,0.7064158658838205,0.8394445142427238,-1.0,63.0,81.0,0.0,2.797499895095825,1.1587624549865723,0.0,22.204467045458504,10.42886209487915,0.0,3.820210835740625,1.0184127704085106,0.0,0.0,0.0,0.0
6.164,6.164,6.164,90.0,90.0,90.0,cubic,0.694939880353485,0.8241959285457073,-1.0,63.0,81.0,0.0,3.0820000171661377,1.2766063213348389,0.0,24.46261675835519,11.48945689201355,0.0,4.417546899214357,1.1776539676219284,0.0,0.0,0.0,0.0
4.881,4.881,4.881,90.0,90.0,90.0,cubic,0.7232514065254215,0.8619227799378065,-1.0,63.0,81.0,0.0,2.440500020980835,1.0108880996704102,0.0,19.370868390489616,9.097992897033691,0.0,3.1127944058846375,0.8298256211882796,0.0,0.0,0.0,0.0
5.286,5.286,5.286,90.0,90.0,90.0,cubic,0.713325509285822,0.8486543897945563,-1.0,63.0,81.0,0.0,2.6429998874664307,1.094766616821289,0.0,20.97816125222362,9.852899551391602,0.0,3.5081481922651037,0.9352216078663043,0.0,0.0,0.0,0.0
3.15,3.15,3.15,90.0,90.0,90.0,cubic,0.7831217440354437,0.9429180954587982,-1.0,63.0,81.0,0.0,1.5750000476837158,0.6523864269256592,0.0,12.501175323257952,5.871477842330933,0.0,1.613812483659261,0.4302190025081747,0.0,0.0,0.0,0.0
4.937,4.937,4.937,90.0,90.0,90.0,cubic,0.7218139876512595,0.859998509014405,-1.0,63.0,81.0,0.0,2.4684998989105225,1.0224862098693848,0.0,19.593110531715972,9.202375888824463,0.0,3.1665174405404457,0.8441476249408391,0.0,0.0,0.0,0.0
4.046,4.046,4.046,90.0,90.0,90.0,cubic,0.7477417106115307,0.8948532403877866,-1.0,63.0,81.0,0.0,2.0230000019073486,0.837954044342041,0.0,16.05706472199011,7.541586399078369,0.0,2.3492327061826037,0.6262713086359107,0.0,0.0,0.0,0.0
3.953,3.953,3.953,90.0,90.0,90.0,cubic,0.7508930643441186,0.8991107564800076,-1.0,63.0,81.0,0.0,1.9765000343322754,0.8186931610107422,0.0,15.687982671461478,7.36823844909668,0.0,2.2687019955658294,0.6048030289030555,0.0,0.0,0.0,0.0
5.546,5.546,5.546,90.0,90.0,90.0,cubic,0.707476941892799,0.8408574322479129,-1.0,63.0,81.0,0.0,2.7730000019073486,1.1486141681671143,0.0,22.01000517188544,10.337527513504028,0.0,3.770136015242842,1.0050634209488183,0.0,0.0,0.0,0.0
7.718,7.718,7.718,90.0,90.0,90.0,cubic,0.6696852014640368,0.7908477966915546,-1.0,63.0,81.0,0.0,3.8589999675750732,1.598449945449829,0.0,30.62986267082988,14.386049509048462,0.0,6.189340507184747,1.6499879609741361,0.0,0.0,0.0,0.0
7.541,7.541,7.541,90.0,90.0,90.0,cubic,0.6722060156079125,0.7941636408201296,-1.0,63.0,81.0,0.0,3.7704999446868896,1.5617921352386475,0.0,29.92741551607291,14.056129217147827,0.0,5.977651912777645,1.5935550134475565,0.0,0.0,0.0,0.0
4.68,4.68,4.68,90.0,90.0,90.0,cubic,0.728599962819024,0.8690910585768401,-1.0,63.0,81.0,0.0,2.3399999141693115,0.9692597389221191,0.0,18.573173522413455,8.723337650299072,0.0,2.922509798607495,0.7790986894816256,0.0,0.0,0.0,0.0
5.531,5.531,5.531,90.0,90.0,90.0,cubic,0.7078042764897091,0.8412934093911908,-1.0,63.0,81.0,0.0,2.765500068664551,1.145507574081421,0.0,21.950476297255353,10.309568166732788,0.0,3.754851139155966,1.0009886689326104,0.0,0.0,0.0,0.0
6.898,6.898,6.898,90.0,90.0,90.0,cubic,0.6820686447709966,0.8071640717285072,-1.0,63.0,81.0,0.0,3.4489998817443848,1.4286227226257324,0.0,27.375587876960473,12.857604503631592,0.0,5.229642277961827,1.394146920705575,0.0,0.0,0.0,0.0
4.549,4.549,4.549,90.0,90.0,90.0,cubic,0.7322559018285857,0.8739983845697704,-1.0,63.0,81.0,0.0,2.2744998931884766,0.9421288967132568,0.0,18.05328322325905,8.479160070419312,0.0,2.8006645540204067,0.7466167012822852,0.0,0.0,0.0,0.0
6.306,6.306,6.306,90.0,90.0,90.0,cubic,0.6922951540913185,0.8206902464082835,-1.0,63.0,81.0,0.0,3.1530001163482666,1.3060152530670166,0.0,25.026162574845692,11.75413727760315,0.0,4.571073387933132,1.2185815192473657,0.0,0.0,0.0,0.0
8.15,8.15,8.15,90.0,90.0,90.0,cubic,0.6638412785888383,0.7831715899491121,-1.0,63.0,81.0,0.0,4.074999809265137,1.6879205703735352,0.0,32.34430826385358,15.191285133361816,0.0,6.716199728451428,1.7904418581903767,0.0,0.0,0.0,0.0
8.534,8.534,8.534,90.0,90.0,90.0,cubic,0.6589800494914687,0.7767978465697665,-1.0,63.0,81.0,0.0,4.267000198364258,1.767448902130127,0.0,33.86826410740531,15.907040119171143,0.0,7.196415135492396,1.9184589646120311,0.0,0.0,0.0,0.0
5.768,5.768,5.768,90.0,90.0,90.0,cubic,0.702766980395463,0.8345896710904082,-1.0,63.0,81.0,0.0,2.884000062942505,1.194591760635376,0.0,22.891040842921484,10.751325845718384,0.0,3.998757908456493,1.0660105092913923,0.0,0.0,0.0,0.0
4.811,4.811,4.811,90.0,90.0,90.0,cubic,0.7250797984193053,0.8643717350572128,-1.0,63.0,81.0,0.0,2.4054999351501465,0.9963908195495605,0.0,19.093063821567863,8.967517375946045,0.0,3.0460725153563426,0.8120388170263668,0.0,0.0,0.0,0.0
6.412,6.412,6.412,90.0,90.0,90.0,cubic,0.6903721846405066,0.8181432569944259,-1.0,63.0,81.0,0.0,3.2060000896453857,1.3279683589935303,0.0,25.446836821357415,11.951715230941772,0.0,4.686811738351214,1.2494353949167352,0.0,0.0,0.0,0.0
4.355,4.355,4.355,90.0,90.0,90.0,cubic,0.7379401069093414,0.8816405005457817,-1.0,63.0,81.0,0.0,2.177500009536743,0.9019501209259033,0.0,17.28337051522499,8.11755108833313,0.0,2.6234298883776925,0.6993683838887946,0.0,0.0,0.0,0.0
6.823,6.823,6.823,90.0,90.0,90.0,cubic,0.6832983985238438,0.8087881271606542,-1.0,63.0,81.0,0.0,3.4114999771118164,1.4130897521972656,0.0,27.077941611421227,12.71780776977539,0.0,5.144584119195639,1.3714716481155311,0.0,0.0,0.0,0.0
6.115,6.115,6.115,90.0,90.0,90.0,cubic,0.6958714491194834,0.8254315195932148,-1.0,63.0,81.0,0.0,3.057499885559082,1.2664580345153809,0.0,24.268152992393333,11.398122310638428,0.0,4.364976278792869,1.163639403490169,0.0,0.0,0.0,0.0
8.916,8.916,8.916,90.0,90.0,90.0,cubic,0.6544221112364149,0.770831191705061,-1.0,63.0,81.0,0.0,4.458000183105469,1.8465638160705566,0.0,35.38427948753244,16.61907434463501,0.0,7.68497283515458,2.0487015475777706,0.0,0.0,0.0,0.0
8.907,8.907,8.907,90.0,90.0,90.0,cubic,0.6545265316600165,0.7709677350673941,-1.0,63.0,81.0,0.0,4.453499794006348,1.8447003364562988,0.0,35.34855875645454,16.60230302810669,0.0,7.673338704424679,2.0456011265123974,0.0,0.0,0.0,0.0
6.927,6.927,6.927,90.0,90.0,90.0,cubic,0.6815978897179715,0.8065425960602335,-1.0,63.0,81.0,0.0,3.4635000228881836,1.4346284866333008,0.0,27.490679179285955,12.911656379699707,0.0,5.262656281549168,1.402947401198629,0.0,0.0,0.0,0.0
7.642,7.642,7.642,90.0,90.0,90.0,cubic,0.6707581082345525,0.7922587498941034,-1.0,63.0,81.0,0.0,3.821000099182129,1.582709789276123,0.0,30.328248065967145,14.244388103485107,0.0,6.098145568360226,1.625676570014284,0.0,0.0,0.0,0.0
7.146,7.146,7.146,90.0,90.0,90.0,cubic,0.6781254760702863,0.8019611541807428,-1.0,63.0,81.0,0.0,3.572999954223633,1.479985237121582,0.0,28.359807939962696,13.319867134094238,0.0,5.514190042641645,1.4700032289506426,0.0,0.0,0.0,0.0
3.894,3.894,3.894,90.0,90.0,90.0,cubic,0.7529451667581437,0.9018856822372125,-1.0,63.0,81.0,0.0,1.9470000267028809,0.8064737319946289,0.0,15.45383361987582,7.25826358795166,0.0,2.2181001435631424,0.5913131718369471,0.0,0.0,0.0,0.0
5.749,5.749,5.749,90.0,90.0,90.0,cubic,0.7031605147076442,0.835112957942967,-1.0,63.0,81.0,0.0,2.874500036239624,1.1906569004058838,0.0,22.815636718608598,10.715912103652954,0.0,3.9790160542174844,1.0607478583363439,0.0,0.0,0.0,0.0
6.274,6.274,6.274,90.0,90.0,90.0,cubic,0.6928841659090198,0.8214707248906488,-1.0,63.0,81.0,0.0,3.13700008392334,1.2993879318237305,0.0,24.899166254549723,11.694491386413574,0.0,4.536323408629406,1.2093178327289602,0.0,0.0,0.0,0.0
6.225,6.225,6.225,90.0,90.0,90.0,cubic,0.6937939061903432,0.8226765161392707,-1.0,63.0,81.0,0.0,3.112499952316284,1.2892396450042725,0.0,24.704702488587845,11.603156805038452,0.0,4.483283929366172,1.19517827853945,0.0,0.0,0.0,0.0
5.419,5.419,5.419,90.0,90.0,90.0,cubic,0.7102866479318233,0.8446012474834046,-1.0,63.0,81.0,0.0,2.7095000743865967,1.1223115921020508,0.0,21.50599012241383,10.100804328918457,0.0,3.641379682027754,0.9707387959702071,0.0,0.0,0.0,0.0
3.013,3.013,3.013,90.0,90.0,90.0,cubic,0.7897595617791374,0.9520012846095562,-1.0,63.0,81.0,0.0,1.506500005722046,0.6240127086639404,0.0,11.957473095773748,5.616114377975464,0.0,1.5096835407799092,0.402459668987795,0.0,0.0,0.0,0.0
