a,b,c,alpha,beta,gamma,structure type,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17
3.559,3.559,3.559,90.0,90.0,90.0,cubic,0.6051863986571673,0.8057084277103664,-1.0,7.0,5.0,0.0,1.7795000076293945,0.7370929718017578,0.0,4.708114478224919,1.6481899906860662,0.0,1.9381134927102515,0.5166728239395587,0.0,0.0,0.0,0.0
8.326,8.326,8.326,90.0,90.0,90.0,cubic,0.478664144064015,0.5652212941688031,-1.0,7.0,5.0,0.0,4.163000106811523,1.7243709564208984,0.0,11.014262990558619,3.8558106769834564,0.0,6.934926247909492,1.8487503228798001,0.0,0.0,0.0,0.0
8.284,8.284,8.284,90.0,90.0,90.0,cubic,0.47926033898744286,0.5662269383627057,-1.0,7.0,5.0,0.0,4.142000198364258,1.715672492980957,0.0,10.958702455252029,3.836360321431951,0.0,6.882518489190216,1.8347791500319055,0.0,0.0,0.0,0.0
4.994,4.994,4.994,90.0,90.0,90.0,cubic,0.5475040753813704,0.6888827914993109,-1.0,7.0,5.0,0.0,2.496999979019165,1.0342912673950195,0.0,6.6064409682182115,2.3127455824296757,0.0,3.2215139906406196,0.8588088290697675,0.0,0.0,0.0,0.0
4.418,4.418,4.418,90.0,90.0,90.0,cubic,0.5670566726205494,0.7270184152688516,-1.0,7.0,5.0,0.0,2.2090001106262207,0.9149975776672363,0.0,5.844464938831149,2.0459967829115837,0.0,2.6805617745279435,0.7145985493141578,0.0,0.0,0.0,0.0
4.268,4.268,4.268,90.0,90.0,90.0,cubic,0.5728225936218077,0.7385420644911708,-1.0,7.0,5.0,0.0,2.134000062942505,0.8839316368103027,0.0,5.646033464342051,1.9765312273704922,0.0,2.5452113753542713,0.678516214958257,0.0,0.0,0.0,0.0
4.579,4.579,4.579,90.0,90.0,90.0,cubic,0.5612030115597776,0.7154504669194948,-1.0,7.0,5.0,0.0,2.2894999980926514,0.9483418464660645,0.0,6.05744762163601,2.120556834605789,0.0,2.828415346418484,0.7540143056508344,0.0,0.0,0.0,0.0
6.476,6.476,6.476,90.0,90.0,90.0,cubic,0.5102001665851043,0.6199283771946373,-1.0,7.0,5.0,0.0,3.23799991607666,1.3412237167358398,0.0,8.566942523186858,2.99906740365626,0.0,4.757156768073327,1.2681891998881023,0.0,0.0,0.0,0.0
8.657,8.657,8.657,90.0,90.0,90.0,cubic,0.47411749060411273,0.5575872155299356,-1.0,7.0,5.0,0.0,4.328499794006348,1.7929234504699707,0.0,11.452134004935104,4.009098713704332,0.0,7.352555569082019,1.960084683913417,0.0,0.0,0.0,0.0
5.521,5.521,5.521,90.0,90.0,90.0,cubic,0.5324740958970685,0.6605197518949565,-1.0,7.0,5.0,0.0,2.760499954223633,1.1434366703033447,0.0,7.303596373080919,2.556802122764294,0.0,3.7446724032664163,0.9982754428238115,0.0,0.0,0.0,0.0
4.541,4.541,4.541,90.0,90.0,90.0,cubic,0.5625550365545408,0.7181106562998713,-1.0,7.0,5.0,0.0,2.2704999446868896,0.940471887588501,0.0,6.007178205427419,2.102959071575429,0.0,2.7932799060540345,0.7446478519687688,0.0,0.0,0.0,0.0
4.526,4.526,4.526,90.0,90.0,90.0,cubic,0.563093649810226,0.719172369229921,-1.0,7.0,5.0,0.0,2.263000011444092,0.9373652935028076,0.0,5.9873352472173895,2.09601251602132,0.0,2.7794511654254523,0.7409612869023398,0.0,0.0,0.0,0.0
7.263,7.263,7.263,90.0,90.0,90.0,cubic,0.49530598036507295,0.5937007323117416,-1.0,7.0,5.0,0.0,3.631500005722046,1.5042164325714111,0.0,9.608045901270172,3.363530196101904,0.0,5.650167041566216,1.5062522437090438,0.0,0.0,0.0,0.0
5.406,5.406,5.406,90.0,90.0,90.0,cubic,0.5355588815301076,0.6662756511185159,-1.0,7.0,5.0,0.0,2.703000068664551,1.1196191310882568,0.0,7.151465975476913,2.5035444860225904,0.0,3.6282842102717274,0.9672476422914534,0.0,0.0,0.0,0.0
4.739,4.739,4.739,90.0,90.0,90.0,cubic,0.5556986606381907,0.7046913326199445,-1.0,7.0,5.0,0.0,2.369499921798706,0.9814791679382324,0.0,6.269107524666372,2.19465413800982,0.0,2.9779490409362386,0.7938781387376848,0.0,0.0,0.0,0.0
8.481,8.481,8.481,90.0,90.0,90.0,cubic,0.4765021423934574,0.5615834549718784,-1.0,7.0,5.0,0.0,4.240499973297119,1.7564725875854492,0.0,11.219308363920215,3.9275921064560175,0.0,7.129479275888224,1.9006155504733264,0.0,0.0,0.0,0.0
5.989,5.989,5.989,90.0,90.0,90.0,cubic,0.5208769578397234,0.6391759888129425,-1.0,7.0,5.0,0.0,2.994499921798706,1.2403624057769775,0.0,7.922702094081741,2.7735346560524996,0.0,4.230762758885392,1.1278597695810577,0.0,0.0,0.0,0.0
5.533,5.533,5.533,90.0,90.0,90.0,cubic,0.5321579327576539,0.6599317755714639,-1.0,7.0,5.0,0.0,2.7664999961853027,1.1459217071533203,0.0,7.319470991967449,2.5623588340874313,0.0,3.7568877970466135,1.0015315461514613,0.0,0.0,0.0,0.0
3.578,3.578,3.578,90.0,90.0,90.0,cubic,0.6041859216353617,0.8035665130902063,-1.0,7.0,5.0,0.0,1.7890000343322754,0.7410280704498291,0.0,4.733249186329215,1.656989138761321,0.0,1.9536543876963175,0.5208158624534244,0.0,0.0,0.0,0.0
3.157,3.157,3.157,90.0,90.0,90.0,cubic,0.6286188967518804,0.8571388294644382,-1.0,7.0,5.0,0.0,1.5785000324249268,0.6538360118865967,0.0,4.176318530303749,1.4620217687157906,0.0,1.619194822399183,0.43165370118347757,0.0,0.0,0.0,0.0
4.891,4.891,4.891,90.0,90.0,90.0,cubic,0.5507334093710174,0.6950830489378282,-1.0,7.0,5.0,0.0,2.445499897003174,1.0129594802856445,0.0,6.470184558704468,2.2650462563715594,0.0,3.12236512166598,0.8323774836565354,0.0,0.0,0.0,0.0
5.929,5.929,5.929,90.0,90.0,90.0,cubic,0.5222846274511799,0.6417421202305063,-1.0,7.0,5.0,0.0,2.9644999504089355,1.2279362678527832,0.0,7.843329630445355,2.745748966956213,0.0,4.167344320333022,1.1109536848601052,0.0,0.0,0.0,0.0
6.894,6.894,6.894,90.0,90.0,90.0,cubic,0.5019680679285402,0.605344124549553,-1.0,7.0,5.0,0.0,3.447000026702881,1.4277939796447754,0.0,9.119904839888825,3.1926443963506688,0.0,5.225094433385689,1.3929339812636423,0.0,0.0,0.0,0.0
8.285,8.285,8.285,90.0,90.0,90.0,cubic,0.4792460992377497,0.566202856667032,-1.0,7.0,5.0,0.0,4.142499923706055,1.7158799171447754,0.0,10.960024604230261,3.8368241359624244,0.0,6.883764073138602,1.8351118962599002,0.0,0.0,0.0,0.0
5.32,5.32,5.32,90.0,90.0,90.0,cubic,0.537933055010224,0.6707283503479543,-1.0,7.0,5.0,0.0,2.6600000858306885,1.1018080711364746,0.0,7.037698714518467,2.463717745219081,0.0,3.5420500182499266,0.9442590107274067,0.0,0.0,0.0,0.0
3.823,3.823,3.823,90.0,90.0,90.0,cubic,0.5920116700174117,0.7778444940021476,-1.0,7.0,5.0,0.0,1.9114999771118164,0.79176926612854,0.0,5.0573535705435235,1.7704499015585373,0.0,2.1577129070721304,0.5752149613353509,0.0,0.0,0.0,0.0
5.847,5.847,5.847,90.0,90.0,90.0,cubic,0.5242442391554881,0.6453257690927185,-1.0,7.0,5.0,0.0,2.9235000610351562,1.2109532356262207,0.0,7.7348541193811755,2.7077737524335497,0.0,4.081190570758125,1.0879859115271984,0.0,0.0,0.0,0.0
4.217,4.217,4.217,90.0,90.0,90.0,cubic,0.5748568779033402,0.7426387359922398,-1.0,7.0,5.0,0.0,2.1085000038146973,0.8733692169189453,0.0,5.57856664947243,1.9529129384865211,0.0,2.4997272405981708,0.6663908642344571,0.0,0.0,0.0,0.0
8.719,8.719,8.719,90.0,90.0,90.0,cubic,0.47329454647315305,0.5562120436871469,-1.0,7.0,5.0,0.0,4.359499931335449,1.8057641983032227,0.0,11.534152658916758,4.037811498741417,0.0,7.431683855626886,1.9811792520488427,0.0,0.0,0.0,0.0
4.882,4.882,4.882,90.0,90.0,90.0,cubic,0.5510206347257857,0.695636455074925,-1.0,7.0,5.0,0.0,2.440999984741211,1.0110952854156494,0.0,6.458278909937705,2.260877789918944,0.0,3.1137509910634416,0.8300807486086774,0.0,0.0,0.0,0.0
5.625,5.625,5.625,90.0,90.0,90.0,cubic,0.529768771544087,0.655499354952116,-1.0,7.0,5.0,0.0,2.8125,1.164975643157959,0.0,7.441175562369161,2.604964730232734,0.0,3.8509777590130567,1.0266147076434693,0.0,0.0,0.0,0.0
6.764,6.764,6.764,90.0,90.0,90.0,cubic,0.5044453024745106,0.6097097551967247,-1.0,7.0,5.0,0.0,3.381999969482422,1.4008703231811523,0.0,8.947930853278523,3.132441270295156,0.0,5.07799902013632,1.3537208447854343,0.0,0.0,0.0,0.0
3.15,3.15,3.15,90.0,90.0,90.0,cubic,0.6290699907986167,0.8581532043291679,-1.0,7.0,5.0,0.0,1.5750000476837158,0.6523864269256592,0.0,4.167058441085984,1.458780398203973,0.0,1.613812483659261,0.4302190025081747,0.0,0.0,0.0,0.0
3.391,3.391,3.391,90.0,90.0,90.0,cubic,0.6144264700847509,0.8256961586644359,-1.0,7.0,5.0,0.0,1.6955000162124634,0.7022989988327026,0.0,4.485871390804159,1.5703883019199685,0.0,1.8025150981314828,0.4805242258122792,0.0,0.0,0.0,0.0
8.825,8.825,8.825,90.0,90.0,90.0,cubic,0.47190754171320787,0.5538988875234339,-1.0,7.0,5.0,0.0,4.412499904632568,1.8277173042297363,0.0,11.674377407754,4.086900135910354,0.0,7.56761931920034,2.017417339115393,0.0,0.0,0.0,0.0
6.086,6.086,6.086,90.0,90.0,90.0,cubic,0.518646426965125,0.6351233858540163,-1.0,7.0,5.0,0.0,3.0429999828338623,1.2604520320892334,0.0,8.051021194152218,2.818456426129272,0.0,4.333962393771941,1.1553716262133127,0.0,0.0,0.0,0.0
8.83,8.83,8.83,90.0,90.0,90.0,cubic,0.4718427269951187,0.5537909183034065,-1.0,7.0,5.0,0.0,4.414999961853027,1.8287529945373535,0.0,11.680991937422764,4.089216009841824,0.0,7.574051781982625,2.019132359989992,0.0,0.0,0.0,0.0
7.191,7.191,7.191,90.0,90.0,90.0,cubic,0.49656521097894457,0.5958906609031789,-1.0,7.0,5.0,0.0,3.5954999923706055,1.489305019378662,0.0,9.512798818747255,3.33018726256233,0.0,5.566358223672628,1.4839104510072871,0.0,0.0,0.0,0.0
8.339,8.339,8.339,90.0,90.0,90.0,cubic,0.4784805219649554,0.5649117353385541,-1.0,7.0,5.0,0.0,4.16949987411499,1.7270636558532715,0.0,11.031459758423381,3.8618317359572174,0.0,6.951174024299344,1.8530823998839185,0.0,0.0,0.0,0.0
3.483,3.483,3.483,90.0,90.0,90.0,cubic,0.6092766044761538,0.8145100434180812,-1.0,7.0,5.0,0.0,1.7415000200271606,0.7213529348373413,0.0,4.607575961205871,1.6129941980652713,0.0,1.8763655011162652,0.5002117836418318,0.0,0.0,0.0,0.0
7.34,7.34,7.34,90.0,90.0,90.0,cubic,0.4939799801676018,0.5914000629756997,-1.0,7.0,5.0,0.0,3.6700000762939453,1.5201635360717773,0.0,9.709907513461854,3.399189003572948,0.0,5.740256825351848,1.5302686466371764,0.0,0.0,0.0,0.0
4.305,4.305,4.305,90.0,90.0,90.0,cubic,0.571370771269462,0.7356281428799394,-1.0,7.0,5.0,0.0,2.1524999141693115,0.8915948867797852,0.0,5.694979469979875,1.9936667752308281,0.0,2.5783800246681836,0.68735891131203,0.0,0.0,0.0,0.0
5.2,5.2,5.2,90.0,90.0,90.0,cubic,0.5413473189437698,0.6771668007696852,-1.0,7.0,5.0,0.0,2.5999999046325684,1.0769553184509277,0.0,6.878953156449429,2.408145300786208,0.0,3.422884239910989,0.9124913194898092,0.0,0.0,0.0,0.0
8.77,8.77,8.77,90.0,90.0,90.0,cubic,0.47262409698674407,0.5550932554753605,-1.0,7.0,5.0,0.0,4.385000228881836,1.8163261413574219,0.0,11.601620104582647,4.061428721385087,0.0,7.4969850408817065,1.9985865667831955,0.0,0.0,0.0,0.0
5.109,5.109,5.109,90.0,90.0,90.0,cubic,0.5440192899488001,0.6822346962886895,-1.0,7.0,5.0,0.0,2.554500102996826,1.0581083297729492,0.0,6.7585719966184845,2.366002152931079,0.0,3.333428164607038,0.8886431830526199,0.0,0.0,0.0,0.0
5.164,5.164,5.164,90.0,90.0,90.0,cubic,0.542395589739736,0.6791519544382159,-1.0,7.0,5.0,0.0,2.5820000171661377,1.0694994926452637,0.0,6.831329930586104,2.391473567456346,0.0,3.3874007156731247,0.9030318913072476,0.0,0.0,0.0,0.0
6.635,6.635,6.635,90.0,90.0,90.0,cubic,0.5069759895475243,0.614190099303361,-1.0,7.0,5.0,0.0,3.317500114440918,1.3741536140441895,0.0,8.777280277238988,3.0727008925298174,0.0,4.933426172728446,1.3151798316532413,0.0,0.0,0.0,0.0
4.309,4.309,4.309,90.0,90.0,90.0,cubic,0.5712149953621067,0.7353160679661965,-1.0,7.0,5.0,0.0,2.1545000076293945,0.892423152923584,0.0,5.700271219874141,1.995518834631824,0.0,2.581974588438806,0.6883169388688052,0.0,0.0,0.0,0.0
7.75,7.75,7.75,90.0,90.0,90.0,cubic,0.4872567835982801,0.5798193956376406,-1.0,7.0,5.0,0.0,3.875,1.6050777435302734,0.0,10.252286330375288,3.5890629437056645,0.0,6.227873375938407,1.6602608336982474,0.0,0.0,0.0,0.0
7.974,7.974,7.974,90.0,90.0,90.0,cubic,0.48380495092176545,0.5739279669633981,-1.0,7.0,5.0,0.0,3.986999988555908,1.6514697074890137,0.0,10.548610446936301,3.692798528727128,0.0,6.499823524356097,1.7327588738018977,0.0,0.0,0.0,0.0
4.29,4.29,4.29,90.0,90.0,90.0,cubic,0.5719569506512517,0.7368037005654516,-1.0,7.0,5.0,0.0,2.1449999809265137,0.8884880542755127,0.0,5.675136511769845,1.986719686556569,0.0,2.5649160354575313,0.68376930864556,0.0,0.0,0.0,0.0
8.431,8.431,8.431,90.0,90.0,90.0,cubic,0.47719308850814507,0.5627444842808561,-1.0,7.0,5.0,0.0,4.2154998779296875,1.7461175918579102,0.0,11.153164328825092,3.9044376321025203,0.0,7.066523951583649,1.883833195469435,0.0,0.0,0.0,0.0
4.259,4.259,4.259,90.0,90.0,90.0,cubic,0.5731787809037547,0.7392580708140816,-1.0,7.0,5.0,0.0,2.129499912261963,0.8820679187774658,0.0,5.634127184779019,1.9723638271581767,0.0,2.537164659924499,0.6763714290028463,0.0,0.0,0.0,0.0
4.264,4.264,4.264,90.0,90.0,90.0,cubic,0.5729807536935795,0.7388599113292535,-1.0,7.0,5.0,0.0,2.131999969482422,0.8831033706665039,0.0,5.640741714447785,1.9746791679694966,0.0,2.5416339614719026,0.677562758296995,0.0,0.0,0.0,0.0
4.149,4.149,4.149,90.0,90.0,90.0,cubic,0.5776309451215388,0.7482515168019243,-1.0,7.0,5.0,0.0,2.07450008392334,0.8592860698699951,0.0,5.488611316843779,1.921422064347943,0.0,2.4395088547550383,0.6503376102290224,0.0,0.0,0.0,0.0
3.123,3.123,3.123,90.0,90.0,90.0,cubic,0.6308255263751428,0.8621103569460559,-1.0,7.0,5.0,0.0,1.5614999532699585,0.6467944383621216,0.0,4.1313405485912895,1.4462763316465015,0.0,1.5931078480534913,0.4246993819694975,0.0,0.0,0.0,0.0
5.951,5.951,5.951,90.0,90.0,90.0,cubic,0.521765943164396,0.640795825375757,-1.0,7.0,5.0,0.0,2.9755001068115234,1.232492446899414,0.0,7.872433308669417,2.75593689302214,0.0,4.1905610207598905,1.1171426008682397,0.0,0.0,0.0,0.0
7.664,7.664,7.664,90.0,90.0,90.0,cubic,0.4886220758316173,0.5821597785881405,-1.0,7.0,5.0,0.0,3.8320000171661377,1.587266206741333,0.0,10.138519069416843,3.5492351366618555,0.0,6.124497578235373,1.6327017900662324,0.0,0.0,0.0,0.0
6.825,6.825,6.825,90.0,90.0,90.0,cubic,0.5032739971302793,0.6076431085707671,-1.0,7.0,5.0,0.0,3.4124999046325684,1.413503646850586,0.0,9.028626096689408,3.1606902408017667,0.0,5.146846139512869,1.3720742492722653,0.0,0.0,0.0,0.0
3.956,3.956,3.956,90.0,90.0,90.0,cubic,0.5859156940895067,0.7651974058972345,-1.0,7.0,5.0,0.0,1.9780000448226929,0.8193143606185913,0.0,5.233296211875459,1.8320426052849468,0.0,2.27128513924417,0.6054915188307131,0.0,0.0,0.0,0.0
7.739,7.739,7.739,90.0,90.0,90.0,cubic,0.4874301452551644,0.5801162316731202,-1.0,7.0,5.0,0.0,3.869499921798706,1.602799654006958,0.0,10.237734491263257,3.5839689806727013,0.0,6.214618550270719,1.6567274717037486,0.0,0.0,0.0,0.0
5.432,5.432,5.432,90.0,90.0,90.0,cubic,0.5348526063254387,0.6649548462103936,-1.0,7.0,5.0,0.0,2.7160000801086426,1.1250040531158447,0.0,7.185860772798974,2.515585537729813,0.0,3.654490871032567,0.9742341398586436,0.0,0.0,0.0,0.0
6.185,6.185,6.185,90.0,90.0,90.0,cubic,0.516425415631227,0.631104748029545,-1.0,7.0,5.0,0.0,3.0924999713897705,1.2809555530548096,0.0,8.181985853771694,2.8643036927863927,0.0,4.440141086554021,1.1836772613753075,0.0,0.0,0.0,0.0
6.285,6.285,6.285,90.0,90.0,90.0,cubic,0.5142365444346204,0.6271603636283662,-1.0,7.0,5.0,0.0,3.1424999237060547,1.301666259765625,0.0,8.31427329316567,2.910614240853837,0.0,4.548258370389249,1.2124998270324572,0.0,0.0,0.0,0.0
4.208,4.208,4.208,90.0,90.0,90.0,cubic,0.5752199268277702,0.7433715791812808,-1.0,7.0,5.0,0.0,2.1040000915527344,0.8715052604675293,0.0,5.566661000705666,1.9487450051540556,0.0,2.491729221031829,0.6642586722279076,0.0,0.0,0.0,0.0
3.99,3.99,3.99,90.0,90.0,90.0,cubic,0.5844098090512727,0.7620965889091579,-1.0,7.0,5.0,0.0,1.9950000047683716,0.826356053352356,0.0,5.2782738781897836,1.8477883089143108,0.0,2.3006288698557933,0.6133142182817227,0.0,0.0,0.0,0.0
5.227,5.227,5.227,90.0,90.0,90.0,cubic,0.5405684826968009,0.6756945301873232,-1.0,7.0,5.0,0.0,2.6135001182556152,1.0825469493865967,0.0,6.914671364342256,2.4206485676634544,0.0,3.4495782416352516,0.9196071186985236,0.0,0.0,0.0,0.0
8.539,8.539,8.539,90.0,90.0,90.0,cubic,0.47570821654675294,0.5602510591129912,-1.0,7.0,5.0,0.0,4.269499778747559,1.7684850692749023,0.0,11.296034637211333,3.954452832092106,0.0,7.2027394797593285,1.9201462570653065,0.0,0.0,0.0,0.0
7.971,7.971,7.971,90.0,90.0,90.0,cubic,0.4838502150032869,0.574005020238981,-1.0,7.0,5.0,0.0,3.9855000972747803,1.650848150253296,0.0,10.544642107612804,3.6914086844961562,0.0,6.4961560632129585,1.731780738265606,0.0,0.0,0.0,0.0
3.526,3.526,3.526,90.0,90.0,90.0,cubic,0.6069448190149458,0.8094834353216014,-1.0,7.0,5.0,0.0,1.7630000114440918,0.7302584648132324,0.0,4.664459591685094,1.632907568467026,0.0,1.9112200217819617,0.5095034316392834,0.0,0.0,0.0,0.0
7.579,7.579,7.579,90.0,90.0,90.0,cubic,0.48999429820190676,0.5845177780214186,-1.0,7.0,5.0,0.0,3.7894999980926514,1.56966233253479,0.0,10.026074588232897,3.5098716772686704,0.0,6.022892067174916,1.6056155611576,0.0,0.0,0.0,0.0
5.433,5.433,5.433,90.0,90.0,90.0,cubic,0.5348255485395154,0.6649043169580287,-1.0,7.0,5.0,0.0,2.7165000438690186,1.1252110004425049,0.0,7.187183552573473,2.516048286019987,0.0,3.655500000465091,0.9745029714533108,0.0,0.0,0.0,0.0
8.709,8.709,8.709,90.0,90.0,90.0,cubic,0.4734266924367949,0.5564327053270972,-1.0,7.0,5.0,0.0,4.354499816894531,1.8036932945251465,0.0,11.520923599579225,4.033180817118777,0.0,7.418901903549338,1.977772116943757,0.0,0.0,0.0,0.0
8.36,8.36,8.36,90.0,90.0,90.0,cubic,0.4781847926228326,0.5644134688546802,-1.0,7.0,5.0,0.0,4.179999828338623,1.7314128875732422,0.0,11.059240026076676,3.8715569137329706,0.0,6.97744801723492,1.8600866784555177,0.0,0.0,0.0,0.0
7.947,7.947,7.947,90.0,90.0,90.0,cubic,0.4842132771290514,0.574623003154636,-1.0,7.0,5.0,0.0,3.9735000133514404,1.6458775997161865,0.0,10.512892869839742,3.680294195609582,0.0,6.466838898130271,1.7239652819901143,0.0,0.0,0.0,0.0
8.637,8.637,8.637,90.0,90.0,90.0,cubic,0.4743848207577065,0.5580343929660914,-1.0,7.0,5.0,0.0,4.31850004196167,1.7887811660766602,0.0,11.425677147852578,3.9998362842187527,0.0,7.3270913473424635,1.9532958802831903,0.0,0.0,0.0,0.0
7.136,7.136,7.136,90.0,90.0,90.0,cubic,0.49754002041467643,0.5975894393733149,-1.0,7.0,5.0,0.0,3.568000078201294,1.4779140949249268,0.0,9.440040884779636,3.3047163811572133,0.0,5.502619673385158,1.4669185492349381,0.0,0.0,0.0,0.0
3.57,3.57,3.57,90.0,90.0,90.0,cubic,0.6046061286858422,0.8044655966442421,-1.0,7.0,5.0,0.0,1.784999966621399,0.7393711805343628,0.0,4.7226660019388165,1.6532842202791045,0.0,1.9471057182504694,0.5190700743275622,0.0,0.0,0.0,0.0
7.731,7.731,7.731,90.0,90.0,90.0,cubic,0.48755645551683247,0.5803326283280029,-1.0,7.0,5.0,0.0,3.865499973297119,1.601142406463623,0.0,10.227151622270993,3.5802632625102597,0.0,6.204984852308422,1.6541586250447626,0.0,0.0,0.0,0.0
7.113,7.113,7.113,90.0,90.0,90.0,cubic,0.49795104731385287,0.5983066024925118,-1.0,7.0,5.0,0.0,3.55649995803833,1.4731507301330566,0.0,9.409614426781074,3.2940651736809623,0.0,5.476037652030657,1.4598323779644888,0.0,0.0,0.0,0.0
7.439,7.439,7.439,90.0,90.0,90.0,cubic,0.4923056238288049,0.5885028438090005,-1.0,7.0,5.0,0.0,3.7195000648498535,1.5406670570373535,0.0,9.84087217308133,3.445036270230068,0.0,5.856782142157335,1.561332530677096,0.0,0.0,0.0,0.0
3.472,3.472,3.472,90.0,90.0,90.0,cubic,0.6098806485955766,0.8158159860015897,-1.0,7.0,5.0,0.0,1.7359999418258667,0.7190748453140259,0.0,4.59302412209384,1.607900235032308,0.0,1.8674834992302047,0.4978440929828847,0.0,0.0,0.0,0.0
7.201,7.201,7.201,90.0,90.0,90.0,cubic,0.49638917774785096,0.5955842458844833,-1.0,7.0,5.0,0.0,3.6005001068115234,1.4913759231567383,0.0,9.526027878084786,3.3348179441849695,0.0,5.577973618878807,1.4870066305160843,0.0,0.0,0.0,0.0
